year_month,hotel,country,meal,market_segment,reserved_room_type,booking_id,adult_nights,children_nights,stays_in_weekend_nights,stays_in_week_nights,room_nights,revenue,adr,average_stay
2017-05,Resort Hotel,ITA,BB,Online TA,A,2,5,0,2,1,3,234.0,78.0,1.5
2017-05,Resort Hotel,ITA,BB,Online TA,D,3,10,0,0,5,5,506.0,101.2,1.6666666666666667
2017-05,Resort Hotel,ITA,BB,Online TA,E,1,4,0,0,2,2,180.0,90.0,2.0
2017-05,Resort Hotel,ITA,BB,Online TA,H,1,9,3,1,2,3,432.0,144.0,3.0
2017-05,Resort Hotel,ITA,FB,Offline TA/TO,A,1,14,0,2,5,7,650.65,92.95,7.0
2017-05,Resort Hotel,LBN,HB,Groups,D,1,8,0,0,4,4,364.0,91.0,4.0
2017-05,Resort Hotel,LVA,HB,Offline TA/TO,A,1,20,0,4,6,10,689.5,68.95,10.0
2017-05,Resort Hotel,NGA,BB,Offline TA/TO,A,1,6,0,0,3,3,144.0,48.0,3.0
2017-05,Resort Hotel,NGA,BB,Online TA,D,1,4,0,0,2,2,204.0,102.0,2.0
2017-05,Resort Hotel,NLD,BB,Direct,E,1,4,2,1,1,2,256.0,128.0,2.0
2017-05,Resort Hotel,NLD,BB,Direct,G,1,10,0,1,4,5,800.0,160.0,5.0
2017-05,Resort Hotel,NLD,BB,Online TA,A,2,5,0,2,1,3,250.4,83.46666666666667,1.5
2017-05,Resort Hotel,NLD,BB,Online TA,D,1,2,0,1,0,1,82.0,82.0,1.0
2017-05,Resort Hotel,NLD,BB,Online TA,G,1,16,0,2,6,8,1352.0,169.0,8.0
2017-05,Resort Hotel,NLD,HB,Online TA,A,2,32,0,4,12,16,1872.0,117.0,8.0
2017-05,Resort Hotel,NOR,BB,Offline TA/TO,D,6,12,0,6,0,6,372.0,62.0,1.0
2017-05,Resort Hotel,NOR,BB,Online TA,A,2,20,0,2,8,10,803.99,80.399,5.0
2017-05,Resort Hotel,NOR,BB,Online TA,H,1,8,0,1,3,4,760.0,190.0,4.0
2017-05,Resort Hotel,NOR,HB,Online TA,F,1,14,0,2,5,7,1183.0,169.0,7.0
2017-05,Resort Hotel,NZL,BB,Online TA,D,1,8,0,2,2,4,380.0,95.0,4.0
2017-05,Resort Hotel,NZL,HB,Online TA,A,1,8,0,2,2,4,352.8,88.2,4.0
2017-05,Resort Hotel,PAK,BB,Online TA,D,1,4,0,0,2,2,200.0,100.0,2.0
2017-05,Resort Hotel,POL,BB,Online TA,A,3,12,0,2,4,6,422.5,70.41666666666667,2.0
2017-05,Resort Hotel,POL,BB,Online TA,D,1,4,0,0,2,2,222.0,111.0,2.0
2017-05,Resort Hotel,POL,BB,Online TA,H,1,12,4,0,4,4,576.0,144.0,4.0
2017-05,Resort Hotel,POL,HB,Offline TA/TO,A,1,30,0,3,7,10,1125.6999999999998,112.56999999999998,10.0
2017-05,Resort Hotel,PRT,BB,Corporate,A,50,70,0,21,46,67,3715.0,55.44776119402985,1.34
2017-05,Resort Hotel,PRT,BB,Corporate,D,1,4,0,1,3,4,260.0,65.0,4.0
2017-05,Resort Hotel,PRT,BB,Direct,A,30,83,4,15,32,47,3729.06,79.34170212765957,1.5666666666666667
2017-05,Resort Hotel,PRT,BB,Direct,B,1,2,0,0,1,1,70.0,70.0,1.0
2017-05,Resort Hotel,PRT,BB,Direct,C,3,6,0,1,2,3,307.0,102.33333333333333,1.0
2017-05,Resort Hotel,PRT,BB,Direct,D,7,36,0,3,17,20,2345.9700000000003,117.29850000000002,2.857142857142857
2017-05,Resort Hotel,PRT,BB,Direct,E,2,10,0,0,5,5,612.0,122.4,2.5
2017-05,Resort Hotel,PRT,BB,Direct,F,2,8,0,1,3,4,542.25,135.5625,2.0
2017-05,Resort Hotel,PRT,BB,Direct,G,4,12,0,1,6,7,1141.34,163.04857142857142,1.75
2017-05,Resort Hotel,PRT,BB,Direct,H,4,26,0,5,7,12,1866.97,155.58083333333335,3.0
2017-05,Resort Hotel,PRT,BB,Groups,A,3,22,0,2,9,11,579.0,52.63636363636363,3.6666666666666665
2017-05,Resort Hotel,PRT,BB,Groups,D,1,2,0,0,1,1,62.0,62.0,1.0
2017-05,Resort Hotel,PRT,BB,Groups,E,1,6,0,0,3,3,216.0,72.0,3.0
2017-05,Resort Hotel,PRT,BB,Offline TA/TO,A,29,95,2,17,48,65,3267.1,50.26307692307692,2.2413793103448274
2017-05,Resort Hotel,PRT,BB,Offline TA/TO,D,1,2,0,0,1,1,62.0,62.0,1.0
2017-05,Resort Hotel,PRT,BB,Offline TA/TO,E,1,4,0,0,2,2,129.6,64.8,2.0
2017-05,Resort Hotel,PRT,BB,Online TA,A,56,180,7,28,78,106,7509.3,70.84245283018868,1.8928571428571428
2017-05,Resort Hotel,PRT,BB,Online TA,C,3,8,1,1,3,4,436.08000000000004,109.02000000000001,1.3333333333333333
2017-05,Resort Hotel,PRT,BB,Online TA,D,13,46,1,12,14,26,2641.09,101.58038461538462,2.0
2017-05,Resort Hotel,PRT,BB,Online TA,E,6,34,0,5,12,17,1687.2,99.24705882352941,2.8333333333333335
2017-05,Resort Hotel,PRT,BB,Online TA,G,6,44,15,8,14,22,3553.0,161.5,3.6666666666666665
2017-05,Resort Hotel,PRT,HB,Direct,D,1,8,0,0,4,4,340.0,85.0,4.0
2017-05,Resort Hotel,PRT,HB,Direct,E,1,6,0,0,3,3,461.01,153.67,3.0
2017-05,Resort Hotel,PRT,HB,Direct,G,1,10,5,2,3,5,1055.0,211.0,5.0
2017-05,Resort Hotel,PRT,HB,Groups,A,1,7,0,2,5,7,430.01,61.43,7.0
2017-05,Resort Hotel,PRT,HB,Offline TA/TO,A,2,18,0,2,7,9,641.6500000000001,71.29444444444445,4.5
2017-05,Resort Hotel,PRT,HB,Offline TA/TO,D,1,5,0,1,4,5,370.0,74.0,5.0
2017-05,Resort Hotel,PRT,HB,Online TA,A,6,51,0,9,17,26,2540.7799999999997,97.72230769230768,4.333333333333333
2017-05,Resort Hotel,PRT,HB,Online TA,D,1,2,1,0,1,1,167.0,167.0,1.0
2017-05,Resort Hotel,PRT,HB,Online TA,E,2,8,0,2,2,4,558.6,139.65,2.0
2017-05,Resort Hotel,PRT,HB,Online TA,F,1,14,0,2,5,7,570.71,81.53,7.0
2017-05,Resort Hotel,ROU,BB,Direct,A,1,14,0,2,5,7,630.0,90.0,7.0
2017-05,Resort Hotel,ROU,BB,Offline TA/TO,D,2,20,0,0,10,10,508.5,50.85,5.0
2017-05,Resort Hotel,ROU,BB,Online TA,A,10,36,0,2,16,18,1245.99,69.22166666666666,1.8
2017-05,Resort Hotel,ROU,HB,Direct,C,2,28,0,4,10,14,2121.98,151.57,7.0
2017-05,Resort Hotel,RUS,BB,Direct,D,1,6,0,1,2,3,371.01,123.67,3.0
2017-05,Resort Hotel,RUS,BB,Online TA,D,1,6,0,0,3,3,300.0,100.0,3.0
2017-05,Resort Hotel,RUS,HB,Online TA,G,1,5,0,2,3,5,912.0,182.4,5.0
2017-05,Resort Hotel,SRB,BB,Online TA,A,1,10,0,0,5,5,470.0,94.0,5.0
2017-05,Resort Hotel,SUR,BB,Online TA,G,1,14,0,2,5,7,924.0,132.0,7.0
2017-05,Resort Hotel,SWE,BB,Direct,E,1,8,0,2,2,4,390.0,97.5,4.0
2017-05,Resort Hotel,SWE,BB,Offline TA/TO,A,1,14,0,2,5,7,302.40000000000003,43.2,7.0
2017-05,Resort Hotel,SWE,BB,Online TA,A,2,14,0,3,4,7,523.99,74.85571428571428,3.5
2017-05,Resort Hotel,SWE,BB,Online TA,E,2,16,0,3,5,8,964.02,120.5025,4.0
2017-05,Resort Hotel,SWE,HB,Online TA,G,1,14,7,2,5,7,1388.17,198.31,7.0
2017-05,Resort Hotel,USA,BB,Direct,A,1,1,0,0,1,1,80.0,80.0,1.0
2017-05,Resort Hotel,USA,BB,Direct,G,1,8,8,2,2,4,660.0,165.0,4.0
2017-05,Resort Hotel,USA,BB,Groups,A,1,6,0,0,3,3,165.0,55.0,3.0
2017-05,Resort Hotel,USA,BB,Online TA,A,2,12,0,2,4,6,392.0,65.33333333333333,3.0
2017-05,Resort Hotel,USA,BB,Online TA,C,2,12,0,1,5,6,702.0,117.0,3.0
2017-05,Resort Hotel,USA,BB,Online TA,D,3,16,0,1,7,8,788.0,98.5,2.6666666666666665
2017-05,Resort Hotel,USA,BB,Online TA,E,4,15,0,6,2,8,882.0,110.25,2.0
2017-05,Resort Hotel,USA,BB,Online TA,F,1,7,0,2,5,7,673.75,96.25,7.0
2017-05,Resort Hotel,USA,BB,Online TA,G,1,8,0,2,2,4,557.6,139.4,4.0
2017-05,Resort Hotel,USA,HB,Online TA,E,2,7,3,4,1,5,740.9399999999999,148.188,2.5
2017-05,Resort Hotel,USA,HB,Online TA,H,1,3,1,1,0,1,178.2,178.2,1.0
2017-06,City Hotel,AGO,BB,Direct,A,2,6,0,1,2,3,463.34,154.44666666666666,1.5
2017-06,City Hotel,ARG,HB,Online TA,D,1,6,0,0,3,3,433.11,144.37,3.0
2017-06,City Hotel,ARG,SC,Online TA,A,4,30,0,5,10,15,2010.7,134.04666666666668,3.75
2017-06,City Hotel,AUS,BB,Corporate,A,1,1,0,0,1,1,144.0,144.0,1.0
2017-06,City Hotel,AUS,BB,Groups,A,14,96,0,12,36,48,5204.09,108.41854166666667,3.4285714285714284
2017-06,City Hotel,AUS,BB,Online TA,A,5,34,0,6,11,17,2308.64,135.80235294117645,3.4
2017-06,City Hotel,AUS,BB,Online TA,G,1,4,0,2,0,2,560.0,280.0,2.0
2017-06,City Hotel,AUS,SC,Online TA,A,6,26,0,4,9,13,1583.02,121.77076923076923,2.1666666666666665
2017-06,City Hotel,AUT,BB,Aviation,A,2,9,0,3,6,9,855.0,95.0,4.5
2017-06,City Hotel,AUT,BB,Aviation,D,1,1,0,0,1,1,110.0,110.0,1.0
2017-06,City Hotel,AUT,BB,Corporate,A,1,6,0,2,1,3,378.0,126.0,3.0
2017-06,City Hotel,AUT,BB,Direct,A,2,18,0,2,5,7,1092.0,156.0,3.5
2017-06,City Hotel,AUT,BB,Direct,D,1,1,0,0,1,1,185.0,185.0,1.0
2017-06,City Hotel,AUT,BB,Offline TA/TO,A,3,18,0,3,6,9,869.28,96.58666666666666,3.0
2017-06,City Hotel,AUT,BB,Offline TA/TO,D,1,6,3,1,2,3,294.29999999999995,98.09999999999998,3.0
2017-06,City Hotel,AUT,BB,Online TA,A,14,74,0,5,35,40,5140.98,128.5245,2.857142857142857
2017-06,City Hotel,AUT,BB,Online TA,D,13,102,4,15,35,50,6648.8,132.976,3.8461538461538463
2017-06,City Hotel,AUT,HB,Online TA,D,2,8,0,0,4,4,832.0,208.0,2.0
2017-06,City Hotel,AUT,SC,Offline TA/TO,A,1,6,0,1,2,3,267.0,89.0,3.0
2017-06,City Hotel,AUT,SC,Online TA,A,11,66,0,6,27,33,3882.0,117.63636363636364,3.0
2017-06,City Hotel,BEL,BB,Aviation,A,2,2,0,0,2,2,190.0,95.0,1.0
2017-06,City Hotel,BEL,BB,Aviation,D,1,2,0,1,1,2,220.0,110.0,2.0
2017-06,City Hotel,BEL,BB,Corporate,A,2,3,0,0,2,2,195.0,97.5,1.0
2017-06,City Hotel,BEL,BB,Direct,A,8,46,0,4,19,23,2973.0,129.2608695652174,2.875
2017-06,City Hotel,BEL,BB,Direct,D,1,12,0,2,2,4,583.52,145.88,4.0
2017-06,City Hotel,BEL,BB,Offline TA/TO,A,4,28,0,4,10,14,1184.3999999999999,84.6,3.5
2017-06,City Hotel,BEL,BB,Online TA,A,16,106,3,12,42,54,7198.39,133.30351851851853,3.375
2017-06,City Hotel,BEL,BB,Online TA,D,13,101,0,14,29,43,6375.56,148.26883720930235,3.3076923076923075
2017-06,City Hotel,BEL,BB,Online TA,E,2,15,0,2,3,5,1088.0,217.6,2.5
2017-06,City Hotel,BEL,HB,Direct,A,1,10,0,1,4,5,875.0,175.0,5.0
2017-06,City Hotel,BEL,HB,Direct,E,1,10,5,2,3,5,1195.0,239.0,5.0
2017-06,City Hotel,BEL,HB,Offline TA/TO,A,4,35,0,7,14,21,2357.2,112.24761904761904,5.25
2017-06,City Hotel,BEL,HB,Online TA,A,4,30,0,2,13,15,2435.3999999999996,162.35999999999999,3.75
2017-06,City Hotel,BEL,HB,Online TA,E,1,6,0,0,2,2,374.4,187.2,2.0
2017-06,City Hotel,BEL,SC,Online TA,A,10,58,0,5,24,29,3239.8,111.71724137931035,2.9
2017-06,City Hotel,BGR,BB,Online TA,A,3,23,0,4,11,15,1931.02,128.73466666666667,5.0
2017-06,City Hotel,BGR,BB,Online TA,D,1,14,0,2,5,7,1043.0,149.0,7.0
2017-06,City Hotel,BGR,SC,Online TA,A,1,6,0,0,3,3,420.0,140.0,3.0
2017-06,City Hotel,BLR,SC,Online TA,A,1,14,0,2,5,7,653.38,93.34,7.0
2017-06,City Hotel,BRA,BB,Direct,A,3,10,0,2,4,6,780.0,130.0,2.0
2017-06,City Hotel,BRA,BB,Direct,D,1,4,0,2,0,2,330.0,165.0,2.0
2017-06,City Hotel,BRA,BB,Offline TA/TO,A,2,8,0,0,4,4,356.4,89.1,2.0
2017-06,City Hotel,BRA,BB,Offline TA/TO,D,1,4,0,1,1,2,196.2,98.1,2.0
2017-06,City Hotel,BRA,BB,Online TA,A,9,52,19,8,21,29,4065.6,140.19310344827585,3.2222222222222223
2017-06,City Hotel,BRA,BB,Online TA,D,11,102,3,17,21,38,6140.84,161.60105263157894,3.4545454545454546
2017-06,City Hotel,BRA,BB,Online TA,G,1,20,10,4,6,10,2252.9,225.29000000000002,10.0
2017-06,City Hotel,BRA,HB,Online TA,D,3,15,6,2,6,8,1156.38,144.5475,2.6666666666666665
2017-06,City Hotel,BRA,HB,Online TA,E,1,6,0,0,2,2,364.5,182.25,2.0
2017-06,City Hotel,BRA,SC,Direct,A,1,4,0,0,2,2,338.0,169.0,2.0
2017-06,City Hotel,BRA,SC,Offline TA/TO,A,1,4,0,0,2,2,178.0,89.0,2.0
2017-06,City Hotel,BRA,SC,Online TA,A,13,63,0,13,22,35,4344.0,124.11428571428571,2.6923076923076925
2017-06,City Hotel,CHE,BB,Direct,A,2,8,0,0,4,4,540.0,135.0,2.0
2017-06,City Hotel,CHE,BB,Direct,D,2,10,0,1,4,5,761.14,152.228,2.5
2017-06,City Hotel,CHE,BB,Offline TA/TO,A,3,24,0,3,9,12,1036.4,86.36666666666667,4.0
2017-06,City Hotel,CHE,BB,Offline TA/TO,D,1,2,0,0,1,1,120.0,120.0,1.0
2017-06,City Hotel,CHE,BB,Online TA,A,21,112,0,14,53,67,8657.23,129.21238805970148,3.1904761904761907
2017-06,City Hotel,CHE,BB,Online TA,D,10,59,0,6,28,34,4868.1,143.1794117647059,3.4
2017-06,City Hotel,CHE,BB,Online TA,E,4,20,0,3,7,10,1747.01,174.701,2.5
2017-06,City Hotel,CHE,BB,Online TA,F,1,6,6,0,3,3,770.01,256.67,3.0
2017-06,City Hotel,CHE,HB,Online TA,A,2,22,0,2,9,11,1818.9199999999998,165.35636363636362,5.5
2017-06,City Hotel,CHE,HB,Online TA,D,2,12,0,1,5,6,1004.4,167.4,3.0
2017-06,City Hotel,CHE,HB,Online TA,E,1,9,0,0,3,3,624.5999999999999,208.19999999999996,3.0
2017-06,City Hotel,CHE,SC,Online TA,A,8,38,3,3,19,22,2863.26,130.14818181818183,2.75
2017-06,City Hotel,CHL,BB,Online TA,D,2,8,0,0,4,4,618.0,154.5,2.0
2017-06,City Hotel,CHN,BB,Corporate,A,1,2,0,0,1,1,100.0,100.0,1.0
2017-06,City Hotel,CHN,BB,Direct,A,1,2,0,1,0,1,158.0,158.0,1.0
2017-06,City Hotel,CHN,BB,Online TA,A,9,52,0,17,9,26,2779.2,106.89230769230768,2.888888888888889
2017-06,City Hotel,CHN,BB,Online TA,E,1,9,0,1,2,3,780.0,260.0,3.0
2017-06,City Hotel,CHN,SC,Online TA,A,6,24,0,4,8,12,1555.5,129.625,2.0
2017-06,City Hotel,CN,BB,Direct,A,1,1,0,0,1,1,130.0,130.0,1.0
2017-06,City Hotel,CN,BB,Groups,A,3,18,0,6,3,9,1014.03,112.67,3.0
2017-06,City Hotel,CN,BB,Offline TA/TO,A,1,2,0,0,1,1,89.1,89.1,1.0
2017-06,City Hotel,CN,BB,Online TA,A,3,14,1,2,5,7,782.36,111.76571428571428,2.3333333333333335
2017-06,City Hotel,CN,BB,Online TA,D,4,20,4,4,6,10,1310.67,131.067,2.5
2017-06,City Hotel,CN,HB,Online TA,D,1,4,0,2,0,2,345.6,172.8,2.0
2017-06,City Hotel,CN,SC,Offline TA/TO,A,1,2,0,1,0,1,89.0,89.0,1.0
2017-06,City Hotel,CN,SC,Online TA,A,12,39,0,8,19,27,3227.39,119.53296296296296,2.25
2017-06,City Hotel,COL,BB,Direct,A,1,1,0,0,1,1,144.0,144.0,1.0
2017-06,City Hotel,COL,BB,Online TA,A,1,2,0,0,1,1,117.0,117.0,1.0
2017-06,City Hotel,COL,SC,Online TA,A,1,4,0,0,2,2,280.0,140.0,2.0
2017-06,City Hotel,CRI,BB,Online TA,D,1,1,0,0,1,1,150.0,150.0,1.0
2017-06,City Hotel,CZE,BB,Online TA,D,1,8,0,0,4,4,522.0,130.5,4.0
2017-06,City Hotel,DEU,BB,Aviation,A,2,5,0,2,3,5,475.0,95.0,2.5
2017-06,City Hotel,DEU,BB,Aviation,D,1,2,0,0,2,2,220.0,110.0,2.0
2017-06,City Hotel,DEU,BB,Corporate,A,3,5,0,2,2,4,445.0,111.25,1.3333333333333333
2017-06,City Hotel,DEU,BB,Corporate,D,1,6,0,0,3,3,445.5,148.5,3.0
2017-06,City Hotel,DEU,BB,Direct,A,16,130,7,22,47,69,8045.71,116.60449275362319,4.3125
2017-06,City Hotel,DEU,BB,Direct,D,8,74,4,8,29,37,4780.0,129.1891891891892,4.625
2017-06,City Hotel,DEU,BB,Direct,E,3,14,0,1,7,8,1501.0,187.625,2.6666666666666665
2017-06,City Hotel,DEU,BB,Groups,A,9,86,0,18,25,43,3738.01,86.93046511627908,4.777777777777778
2017-06,City Hotel,DEU,BB,Offline TA/TO,A,49,305,0,61,100,161,14250.349999999999,88.51149068322981,3.2857142857142856
2017-06,City Hotel,DEU,BB,Offline TA/TO,D,7,43,4,9,13,22,2396.5,108.93181818181819,3.142857142857143
2017-06,City Hotel,DEU,BB,Online TA,A,76,390,16,43,176,219,25394.23,115.95538812785388,2.8815789473684212
2017-06,City Hotel,DEU,BB,Online TA,D,37,297,5,31,107,138,19443.41,140.89427536231884,3.72972972972973
2017-06,City Hotel,DEU,BB,Online TA,E,4,27,0,2,10,12,2216.79,184.7325,3.0
2017-06,City Hotel,DEU,BB,Online TA,F,6,62,16,8,18,26,5436.5,209.09615384615384,4.333333333333333
2017-06,City Hotel,DEU,HB,Offline TA/TO,A,46,176,0,92,0,92,11045.6,120.0608695652174,2.0
2017-06,City Hotel,DEU,HB,Online TA,A,3,38,0,7,12,19,3800.0,200.0,6.333333333333333
2017-06,City Hotel,DEU,HB,Online TA,D,6,55,3,6,19,25,4501.17,180.0468,4.166666666666667
2017-06,City Hotel,DEU,SC,Direct,A,1,2,0,1,0,1,160.0,160.0,1.0
2017-06,City Hotel,DEU,SC,Offline TA/TO,A,4,24,0,4,8,12,1068.0,89.0,3.0
2017-06,City Hotel,DEU,SC,Online TA,A,52,316,4,28,138,166,19572.87,117.90885542168674,3.1923076923076925
2017-06,City Hotel,DNK,BB,Direct,A,1,4,0,0,2,2,252.0,126.0,2.0
2017-06,City Hotel,DNK,BB,Online TA,A,7,118,3,19,41,60,6973.6,116.22666666666667,8.571428571428571
2017-06,City Hotel,DNK,BB,Online TA,D,2,5,0,0,3,3,469.0,156.33333333333334,1.5
2017-06,City Hotel,DNK,BB,Online TA,E,1,18,0,2,4,6,1071.0,178.5,6.0
2017-06,City Hotel,DNK,BB,Online TA,G,1,12,0,1,3,4,837.6,209.4,4.0
2017-06,City Hotel,DNK,SC,Direct,A,1,1,0,0,1,1,165.0,165.0,1.0
2017-06,City Hotel,DNK,SC,Online TA,A,1,4,0,0,2,2,240.0,120.0,2.0
2017-06,City Hotel,DZA,BB,Direct,A,1,2,0,0,1,1,150.0,150.0,1.0
2017-06,City Hotel,DZA,BB,Online TA,A,1,1,0,1,0,1,94.0,94.0,1.0
2017-06,City Hotel,ESP,BB,Corporate,A,3,7,0,0,4,4,410.0,102.5,1.3333333333333333
2017-06,City Hotel,ESP,BB,Direct,A,5,27,0,1,13,14,1701.99,121.57071428571429,2.8
2017-06,City Hotel,ESP,BB,Direct,D,1,8,0,0,4,4,767.0,191.75,4.0
2017-06,City Hotel,ESP,BB,Direct,F,1,1,0,0,1,1,160.0,160.0,1.0
2017-06,City Hotel,ESP,BB,Direct,G,1,6,0,1,2,3,765.0,255.0,3.0
2017-06,City Hotel,ESP,BB,Offline TA/TO,A,1,9,0,1,2,3,345.0,115.0,3.0
2017-06,City Hotel,ESP,BB,Online TA,A,19,110,19,13,44,57,7519.6,131.92280701754387,3.0
2017-06,City Hotel,ESP,BB,Online TA,D,5,28,0,2,9,11,1791.2,162.83636363636364,2.2
2017-06,City Hotel,ESP,BB,Online TA,E,1,6,0,0,2,2,440.0,220.0,2.0
2017-06,City Hotel,ESP,BB,Online TA,F,1,6,6,0,3,3,729.99,243.33,3.0
2017-06,City Hotel,ESP,HB,Online TA,A,2,18,0,3,6,9,1468.8,163.2,4.5
2017-06,City Hotel,ESP,HB,Online TA,D,3,18,3,1,8,9,1418.6,157.6222222222222,3.0
2017-06,City Hotel,ESP,SC,Offline TA/TO,A,2,8,0,2,2,4,320.4,80.1,2.0
2017-06,City Hotel,ESP,SC,Online TA,A,9,22,0,2,11,13,1688.28,129.8676923076923,1.4444444444444444
2017-06,City Hotel,ESP,SC,Online TA,E,1,1,0,0,1,1,200.0,200.0,1.0
2017-06,City Hotel,EST,BB,Offline TA/TO,A,1,6,0,1,2,3,267.29999999999995,89.09999999999998,3.0
2017-06,City Hotel,EST,BB,Online TA,A,2,20,0,0,10,10,1560.0,156.0,5.0
2017-06,City Hotel,FIN,BB,Aviation,D,1,2,0,1,1,2,220.0,110.0,2.0
2017-06,City Hotel,FIN,BB,Direct,A,3,13,0,4,3,7,860.0,122.85714285714286,2.3333333333333335
2017-06,City Hotel,FIN,BB,Online TA,A,4,14,0,1,9,10,1349.6,134.95999999999998,2.5
2017-06,City Hotel,FIN,BB,Online TA,D,2,22,0,3,8,11,1393.2,126.65454545454546,5.5
2017-06,City Hotel,FIN,BB,Online TA,E,2,20,0,3,7,10,1593.0,159.3,5.0
2017-06,City Hotel,FIN,SC,Online TA,A,3,28,0,3,11,14,1677.9699999999998,119.85499999999999,4.666666666666667
2017-06,City Hotel,FRA,BB,Aviation,A,1,1,0,0,1,1,95.0,95.0,1.0
2017-06,City Hotel,FRA,BB,Corporate,A,7,28,0,4,14,18,2008.5,111.58333333333333,2.5714285714285716
2017-06,City Hotel,FRA,BB,Corporate,D,3,6,0,1,3,4,561.0,140.25,1.3333333333333333
2017-06,City Hotel,FRA,BB,Corporate,E,1,3,0,1,2,3,375.0,125.0,3.0
2017-06,City Hotel,FRA,BB,Direct,A,23,152,0,12,66,78,9432.51,120.92961538461539,3.391304347826087
2017-06,City Hotel,FRA,BB,Direct,D,8,59,0,5,21,26,4224.26,162.47153846153847,3.25
2017-06,City Hotel,FRA,BB,Direct,E,2,18,0,2,7,9,1615.0,179.44444444444446,4.5
2017-06,City Hotel,FRA,BB,Direct,F,2,10,8,2,3,5,1069.0,213.8,2.5
2017-06,City Hotel,FRA,BB,Groups,A,12,68,0,12,25,37,4625.41,125.01108108108107,3.0833333333333335
2017-06,City Hotel,FRA,BB,Offline TA/TO,A,21,100,0,10,50,60,6107.51,101.79183333333334,2.857142857142857
2017-06,City Hotel,FRA,BB,Offline TA/TO,E,1,6,0,2,1,3,337.5,112.5,3.0
2017-06,City Hotel,FRA,BB,Online TA,A,49,288,7,28,129,157,21426.12,136.47210191082803,3.204081632653061
2017-06,City Hotel,FRA,BB,Online TA,B,2,14,7,4,10,14,1504.3,107.45,7.0
2017-06,City Hotel,FRA,BB,Online TA,D,50,383,0,47,118,165,25057.94,151.86630303030302,3.3
2017-06,City Hotel,FRA,BB,Online TA,E,9,48,6,6,18,24,4230.01,176.25041666666667,2.6666666666666665
2017-06,City Hotel,FRA,BB,Online TA,F,9,86,34,12,31,43,8326.5,193.63953488372093,4.777777777777778
2017-06,City Hotel,FRA,BB,Online TA,G,1,6,0,1,1,2,539.0,269.5,2.0
2017-06,City Hotel,FRA,HB,Direct,D,1,8,0,1,3,4,638.0,159.5,4.0
2017-06,City Hotel,FRA,HB,Direct,E,1,14,0,2,5,7,1617.0,231.0,7.0
2017-06,City Hotel,FRA,HB,Offline TA/TO,A,6,34,0,8,9,17,2637.4,155.14117647058825,2.8333333333333335
2017-06,City Hotel,FRA,HB,Online TA,A,6,58,0,11,18,29,4032.75,139.06034482758622,4.833333333333333
2017-06,City Hotel,FRA,HB,Online TA,D,11,88,3,13,29,42,7373.19,175.55214285714285,3.8181818181818183
2017-06,City Hotel,FRA,HB,Online TA,E,2,30,0,4,6,10,2044.8,204.48,5.0
2017-06,City Hotel,FRA,HB,Online TA,F,2,14,14,3,4,7,1603.8000000000002,229.11428571428573,3.5
2017-06,City Hotel,FRA,SC,Direct,A,2,10,0,2,3,5,704.0,140.8,2.5
2017-06,City Hotel,FRA,SC,Offline TA/TO,A,2,12,0,3,3,6,507.29999999999995,84.55,3.0
2017-06,City Hotel,FRA,SC,Online TA,A,50,294,6,46,110,156,18253.72,117.01102564102565,3.12
2017-06,City Hotel,GBR,BB,Corporate,A,2,3,0,0,2,2,195.0,97.5,1.0
2017-06,City Hotel,GBR,BB,Direct,A,17,108,0,11,48,59,6858.33,116.2428813559322,3.4705882352941178
2017-06,City Hotel,GBR,BB,Direct,B,2,3,1,0,2,2,217.0,108.5,1.0
2017-06,City Hotel,GBR,BB,Direct,D,12,84,0,11,28,39,5368.37,137.65051282051283,3.25
2017-06,City Hotel,GBR,BB,Direct,E,1,8,0,1,3,4,547.2,136.8,4.0
2017-06,City Hotel,GBR,BB,Direct,F,3,15,0,1,5,6,1570.01,261.66833333333335,2.0
2017-06,City Hotel,GBR,BB,Groups,A,54,326,0,58,105,163,18226.01,111.81601226993864,3.0185185185185186
2017-06,City Hotel,GBR,BB,Groups,D,3,21,0,3,6,9,1168.17,129.79666666666668,3.0
2017-06,City Hotel,GBR,BB,Offline TA/TO,A,20,141,0,20,51,71,6322.9,89.05492957746479,3.55
2017-06,City Hotel,GBR,BB,Offline TA/TO,D,1,12,0,1,3,4,478.08,119.52,4.0
2017-06,City Hotel,GBR,BB,Offline TA/TO,E,1,2,2,1,0,1,155.0,155.0,1.0
2017-06,City Hotel,GBR,BB,Online TA,A,56,326,6,47,122,169,21874.69,129.43603550295856,3.017857142857143
2017-06,City Hotel,GBR,BB,Online TA,D,56,421,0,43,143,186,26798.260000000002,144.07666666666668,3.3214285714285716
2017-06,City Hotel,GBR,BB,Online TA,E,5,44,0,3,13,16,3016.41,188.525625,3.2
2017-06,City Hotel,GBR,BB,Online TA,F,2,4,4,0,2,2,525.0,262.5,1.0
2017-06,City Hotel,GBR,BB,Online TA,G,1,6,6,1,2,3,639.99,213.33,3.0
2017-06,City Hotel,GBR,HB,Direct,D,1,2,0,0,1,1,185.0,185.0,1.0
2017-06,City Hotel,GBR,HB,Online TA,A,3,26,0,3,10,13,1654.09,127.2376923076923,4.333333333333333
2017-06,City Hotel,GBR,HB,Online TA,D,1,4,0,2,0,2,345.6,172.8,2.0
